Surveyor,Location,Period,StartTime,EndTime,StopSignType,Date,DayofWeek,Week,Weather,Compliance,VehicleType,OnlyVehicle,PedestrianPresence,Comment
Mari,Tepper,700-900,700,715,4,04/04/17,Tuesday,1,Cloudy,Non Stop,o,Yes,No,
Mari,Tepper,700-900,700,715,4,04/04/17,Tuesday,1,Cloudy,Full Stop,c,No,No,
Mari,Tepper,700-900,700,715,4,04/04/17,Tuesday,1,Cloudy,Non Stop,o,Yes,No,
Mari,Tepper,700-900,700,715,4,04/04/17,Tuesday,1,Cloudy,Full Stop,o,No,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Full Stop,o,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Full Stop,sv,No,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,No,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,No,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Non Stop,o,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Non Stop,o,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Non Stop,c,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Full Stop,o,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,No,Cop
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Full Stop,sv,No,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Non Stop,sv,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Non Stop,sv,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,No,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Full Stop,c,No,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Non Stop,sv,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Full Stop,sv,Yes,Yes,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Full Stop,o,No,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Full Stop,o,No,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Non Stop,c,No,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Non Stop,c,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Non Stop,c,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Non Stop,c,No,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,No,Yes,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Full Stop,sv,No,No,Cop
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Full Stop,c,No,No,
Mari,Tepper,1100-1300,1145,1200,4,04/05/17,Wednesday,1,Sunny,Non Stop,c,No,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,o,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,sv,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,No,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,o,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,sv,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,c,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,o,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,c,No,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,o,No,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,o,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,o,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,sv,No,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,o,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,sv,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,o,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,o,No,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,o,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,o,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,sv,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,sv,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,o,No,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,sv,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,sv,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Non Stop,o,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,o,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,No,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,Yes,
Mari,Donner,1100-1300,1245,1300,2,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,Yes,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,Yes,Yes,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,Yes,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,sv,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Non Stop,c,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,No,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,No,Yes,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,o,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,sv,No,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Non Stop,c,No,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,sv,No,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Non Stop,sv,No,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,o,No,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,sv,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,sv,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Rolling Stop,o,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,c,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Non Stop,o,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Non Stop,sv,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,o,No,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Rolling Stop,c,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,sv,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Rolling Stop,o,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Rolling Stop,sv,Yes,No,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Non Stop,c,Yes,Yes,
Mari,Neville,1100-1300,1100,1115,3,04/05/17,Wednesday,1,Sunny,Full Stop,sv,Yes,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Rolling Stop,o,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Rolling Stop,sv,No,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Non Stop,c,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Non Stop,c,No,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Rolling Stop,sv,Yes,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Non Stop,c,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Non Stop,sv,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Non Stop,sv,No,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Rolling Stop,o,Yes,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Rolling Stop,o,Yes,Yes,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Non Stop,sv,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Non Stop,c,No,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Rolling Stop,o,Yes,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Full Stop,o,No,No,
Mari,Neville,1300-1500,1300,1315,3,04/06/17,Thursday,1,Rain,Non Stop,o,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,sv,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Non Stop,c,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,sv,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,o,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,o,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Non Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Non Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,o,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,Yes,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,Yes,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,c,No,Yes,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Non Stop,sv,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,c,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,c,No,Yes,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,sv,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,c,No,Yes,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,c,No,Yes,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,sv,Yes,Yes,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,sv,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Non Stop,sv,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Non Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,c,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Non Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,c,No,Yes,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,No,Yes,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,o,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Non Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,c,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Non Stop,c,Yes,Yes,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,Yes,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,Yes,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,o,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Non Stop,sv,Yes,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Rolling Stop,sv,No,No,
Mari,Tepper,700-900,830,845,4,04/06/17,Thursday,1,Rain,Full Stop,c,No,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Rolling Stop,o,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Non Stop,sv,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Non Stop,sv,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Non Stop,c,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Full Stop,o,Yes,Yes,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Non Stop,o,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Rolling Stop,sv,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Full Stop,o,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Full Stop,o,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Non Stop,o,Yes,Yes,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Full Stop,c,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Rolling Stop,sv ,Yes,No,Cop
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Full Stop,o,No,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Full Stop,sv,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Non Stop,c,No,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Full Stop,c,No,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Rolling Stop,sv,No,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Rolling Stop,c,Yes,No,
Mari,Donner,700-900,730,745,2,04/06/17,Thursday,1,Rain,Full Stop,o,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Non Stop,o,No,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Rolling Stop,sv,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Full Stop,o,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Rolling Stop,sv,Yes,No,Cop
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Full Stop,o,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Non Stop,c,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Non Stop,sv,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Non Stop,sv,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Rolling Stop,c,No,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Rolling Stop,sv,Yes,Yes,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Rolling Stop,c,Yes,Yes,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Full Stop,sv,Yes,Yes,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Full Stop,sv,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Rolling Stop,c,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Full Stop,c,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Rolling Stop,sv,No,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Rolling Stop,c,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Full Stop,o,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Non Stop,sv,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Non Stop,o,Yes,Yes,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Full Stop,sv,No,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Non Stop,c,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Rolling Stop,c,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Full Stop,sv,No,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Full Stop,sv,No,Yes,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Non Stop,c,Yes,No,
Mari,Tepper,700-900,845,900,4,04/07/17,Friday,1,Snow,Rolling Stop,o,Yes,Yes,
